produto_id,categoria,sub_categoria,nome_produto
TEC-CO-10002768,Technology,Copiers,"Sharp Fax Machine, High-Speed"
OFF-EN-10003431,Office Supplies,Envelopes,"Cameo Interoffice Envelope, Security-Tint"
FUR-TA-10004054,Furniture,Tables,"Lesro Conference Table, with Bottom Storage"
OFF-SU-10003252,Office Supplies,Supplies,"Fiskars Trimmer, Steel"
TEC-AC-10001660,Technology,Accessories,"Enermax Flash Drive, USB"
TEC-HP -10004012,Technology,Copiers,"HP Personal Copier, Digital"
TEC-MA-10002118,Technology,Machines,"Konica Printer, Red"
FUR-BO-10001835,Furniture,Bookcases,"Safco Library with Doors, Traditional"
FUR-TA-10001228,Furniture,Tables,"Bevis Training Table, Rectangular"
FUR-FU-10000668,Furniture,Furnishings,"Tenex Frame, Durable"
TEC-PH-10002715,Technology,Phones,"Cisco Audio Dock, VoIP"
OFF-ST-10001010,Office Supplies,Storage,"Fellowes Lockers, Industrial"
FUR-BO-10001641,Furniture,Bookcases,"Bush 3-Shelf Cabinet, Traditional"
OFF-HOO-10000445,Office Supplies,Appliances,"Hoover Refrigerator, Black"
TEC-CIS-10000791,Technology,Phones,"Cisco Audio Dock, Full Size"
OFF-ST-10004646,Office Supplies,Storage,"Fellowes Lockers, Blue"
FUR-SAU-10003933,Furniture,Bookcases,"Sauder Classic Bookcase, Mobile"
TEC-HEW-10000839,Technology,Copiers,"Hewlett Wireless Fax, Color"
OFF-TEN-10003148,Office Supplies,Storage,"Tenex Lockers, Single Width"
OFF-ST-10002175,Office Supplies,Storage,"Fellowes Lockers, Single Width"
TEC-PH-10001963,Technology,Phones,"Nokia Speaker Phone, Full Size"
TEC-PH-10004940,Technology,Phones,"Nokia Signal Booster, with Caller ID"
FUR-TA-10004607,Furniture,Tables,Hon 2111 Invitation Series Straight Table
TEC-AC-10004070,Technology,Accessories,"Memorex Router, Programmable"
OFF-AP-10001299,Office Supplies,Appliances,"Cuisinart Microwave, Silver"
TEC-CO-10003561,Technology,Copiers,"Sharp Copy Machine, Color"
FUR-SAF-10001793,Furniture,Chairs,"SAFCO Executive Leather Armchair, Black"
TEC-CO-10004128,Technology,Copiers,"Brother Fax and Copier, Color"
OFF-SU-10000157,Office Supplies,Supplies,Compact Automatic Electric Letter Opener
FUR-BO-10002889,Furniture,Bookcases,"Dania Stackable Bookrack, Pine"
TEC-PH-10002428,Technology,Phones,"Apple Headset, VoIP"
TEC-PH-10002033,Technology,Phones,Konftel 250 Conference phone - Charcoal black
FUR-TA-10001740,Furniture,Tables,"Barricks Conference Table, Adjustable Height"
TEC-CO-10001301,Technology,Copiers,"Sharp Copy Machine, Laser"
TEC-CO-10000407,Technology,Copiers,"HP Copy Machine, Color"
FUR-BO-10003543,Furniture,Bookcases,"Safco Floating Shelf Set, Mobile"
TEC-PH-10004042,Technology,Phones,ClearOne Communications CHAT 70 OC Speaker Phone
FUR-BO-10001147,Furniture,Bookcases,"Bush Floating Shelf Set, Metal"
OFF-ST-10000689,Office Supplies,Storage,"Fellowes Strictly Business Drawer File, Letter/Legal Size"
FUR-FU-10000735,Furniture,Furnishings,"Tenex Frame, Erganomic"
TEC-MA-10002471,Technology,Machines,"Epson Phone, Durable"
FUR-CH-10003419,Furniture,Chairs,"Hon Steel Folding Chair, Black"
FUR-CH-10001114,Furniture,Chairs,"Hon Chairmat, Set of Two"
FUR-SAU-10003928,Furniture,Bookcases,"Sauder Classic Bookcase, Metal"
OFF-ST-10004576,Office Supplies,Storage,"Rogers File Cart, Single Width"
FUR-CH-10003033,Furniture,Chairs,"Novimex Rocking Chair, Adjustable"
OFF-BIN-10000308,Office Supplies,Art,"Binney & Smith Canvas, Water Color"
OFF-ST-10004608,Office Supplies,Storage,"Smead Shelving, Industrial"
TEC-PH-10002217,Technology,Phones,"Cisco Audio Dock, Cordless"
OFF-BI-10001718,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine
OFF-EN-10004206,Office Supplies,Envelopes,Multimedia Mailers
OFF-AR-10004739,Office Supplies,Art,"BIC Canvas, Easy-Erase"
TEC-SHA-10004874,Technology,Copiers,"Sharp Fax Machine, High-Speed"
FUR-DAN-10000597,Furniture,Bookcases,"Dania Floating Shelf Set, Traditional"
FUR-CH-10004863,Furniture,Chairs,"SAFCO Swivel Stool, Black"
TEC-PH-10003572,Technology,Phones,"Apple Office Telephone, VoIP"
TEC-AC-10003367,Technology,Accessories,"Enermax Memory Card, Programmable"
FUR-CH-10000333,Furniture,Chairs,"SAFCO Swivel Stool, Black"
TEC-PH-10002275,Technology,Phones,Mitel 5320 IP Phone VoIP phone
FUR-TA-10000147,Furniture,Tables,"Lesro Coffee Table, Rectangular"
FUR-CH-10004455,Furniture,Chairs,"Harbour Creations Swivel Stool, Red"
TEC-LOG-10004405,Technology,Accessories,"Logitech Router, Bluetooth"
OFF-PA-10004115,Office Supplies,Paper,"Green Bar Computer Printout Paper, 8.5 x 11"
FUR-CH-10000229,Furniture,Chairs,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs
OFF-AP-10002433,Office Supplies,Appliances,"Cuisinart Microwave, Silver"
FUR-TA-10001595,Furniture,Tables,"Chromcraft Coffee Table, Adjustable Height"
FUR-NOV-10002333,Furniture,Chairs,"Novimex Steel Folding Chair, Black"
OFF-SU-10000105,Office Supplies,Supplies,"Fiskars Shears, Easy Grip"
TEC-PH-10004536,Technology,Phones,Avaya 5420 Digital phone
FUR-CH-10000966,Furniture,Chairs,"Harbour Creations Chairmat, Set of Two"
TEC-PH-10001362,Technology,Phones,"Cisco Office Telephone, Cordless"
OFF-ST-10002659,Office Supplies,Storage,"Smead Shelving, Wire Frame"
FUR-FU-10000921,Furniture,Furnishings,"Advantus Door Stop, Erganomic"
FUR-CH-10000608,Furniture,Chairs,"Office Star Chairmat, Set of Two"
TEC-CO-10003474,Technology,Copiers,"Brother Personal Copier, Digital"
TEC-AC-10001830,Technology,Accessories,"Enermax Router, Erganomic"
OFF-AP-10003625,Office Supplies,Appliances,"Hoover Microwave, White"
FUR-CH-10004795,Furniture,Chairs,"SAFCO Swivel Stool, Red"
FUR-BO-10003965,Furniture,Bookcases,O'Sullivan Manor Hill 2-Door Library in Brianna Oak
FUR-DAN-10002167,Furniture,Bookcases,"Dania Library with Doors, Mobile"
OFF-ST-10004577,Office Supplies,Storage,"Fellowes Lockers, Industrial"
TEC-AC-10002629,Technology,Accessories,"Belkin Memory Card, Programmable"
FUR-CH-10002890,Furniture,Chairs,"Office Star Chairmat, Adjustable"
FUR-TA-10003008,Furniture,Tables,"Lesro Round Back Collection Coffee Table, End Table"
TEC-HP -10002603,Technology,Copiers,"HP Copy Machine, High-Speed"
TEC-MA-10004241,Technology,Machines,Star Micronics TSP800 TSP847IIU Receipt Printer
TEC-PH-10003487,Technology,Phones,"Motorola Office Telephone, with Caller ID"
OFF-CUI-10001670,Office Supplies,Appliances,"Cuisinart Stove, White"
OFF-HAM-10001621,Office Supplies,Appliances,"Hamilton Beach Refrigerator, Black"
TEC-MA-10001726,Technology,Machines,"Epson Receipt Printer, White"
TEC-KON-10004774,Technology,Machines,"Konica Inkjet, Durable"
FUR-BO-10002289,Furniture,Bookcases,"Ikea Corner Shelving, Pine"
FUR-CH-10000857,Furniture,Chairs,"Harbour Creations Rocking Chair, Black"
FUR-TA-10001664,Furniture,Tables,"Chromcraft Conference Table, with Bottom Storage"
FUR-CH-10004491,Furniture,Chairs,"SAFCO Swivel Stool, Adjustable"
FUR-BO-10002142,Furniture,Bookcases,"Ikea Classic Bookcase, Traditional"
FUR-NOV-10002791,Furniture,Chairs,"Novimex Swivel Stool, Set of Two"
FUR-TA-10000750,Furniture,Tables,"Hon Round Table, Fully Assembled"
FUR-TEN-10000986,Furniture,Furnishings,"Tenex Frame, Duo Pack"
FUR-BO-10001295,Furniture,Bookcases,"Safco Floating Shelf Set, Traditional"
OFF-AP-10003717,Office Supplies,Appliances,"Breville Coffee Grinder, White"
TEC-CO-10002998,Technology,Copiers,"Sharp Ink, Laser"
OFF-AP-10002822,Office Supplies,Appliances,"KitchenAid Toaster, Red"
FUR-BO-10004585,Furniture,Bookcases,"Ikea 3-Shelf Cabinet, Traditional"
FUR-TA-10004957,Furniture,Tables,"Bevis Wood Table, Fully Assembled"
FUR-BO-10001287,Furniture,Bookcases,"Dania Floating Shelf Set, Metal"
TEC-CO-10003982,Technology,Copiers,"HP Ink, High-Speed"
TEC-CO-10003924,Technology,Copiers,"Hewlett Fax Machine, Digital"
OFF-BI-10004318,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System
FUR-FU-10003862,Furniture,Furnishings,"Advantus Photo Frame, Black"
TEC-PH-10004447,Technology,Phones,Toshiba IPT2010-SD IP Telephone
FUR-FU-10002696,Furniture,Furnishings,"Eldon Frame, Durable"
FUR-TA-10002235,Furniture,Tables,"Chromcraft Round Table, Adjustable Height"
OFF-AP-10002568,Office Supplies,Appliances,"Hamilton Beach Toaster, Black"
TEC-MA-10002043,Technology,Machines,"Epson Receipt Printer, White"
TEC-MA-10003170,Technology,Machines,"Konica Calculator, Wireless"
FUR-BO-10001679,Furniture,Bookcases,"Ikea 3-Shelf Cabinet, Traditional"
OFF-ST-10002822,Office Supplies,Storage,"Tenex File Cart, Blue"
OFF-ST-10002930,Office Supplies,Storage,"Eldon Lockers, Industrial"
TEC-BRO-10004184,Technology,Copiers,"Brother Wireless Fax, Color"
OFF-EN-10003675,Office Supplies,Envelopes,"GlobeWeis Interoffice Envelope, Recycled"
FUR-TA-10000637,Furniture,Tables,"Bevis Conference Table, Rectangular"
TEC-MA-10003923,Technology,Machines,"Okidata Receipt Printer, Durable"
FUR-CH-10003514,Furniture,Chairs,"Harbour Creations Rocking Chair, Set of Two"
OFF-EN-10003550,Office Supplies,Envelopes,"Ames Mailers, Set of 50"
TEC-AC-10000317,Technology,Accessories,"Logitech Memory Card, Programmable"
TEC-EPS-10002523,Technology,Machines,"Epson Card Printer, White"
FUR-FU-10004780,Furniture,Furnishings,"Deflect-O Frame, Duo Pack"
OFF-ST-10002706,Office Supplies,Storage,"Fellowes File Cart, Wire Frame"
OFF-AP-10001266,Office Supplies,Appliances,"Hoover Toaster, Black"
FUR-CHR-10004803,Furniture,Tables,"Chromcraft Wood Table, Fully Assembled"
FUR-CH-10000836,Furniture,Chairs,"SAFCO Swivel Stool, Adjustable"
TEC-AC-10000140,Technology,Accessories,"Enermax Numeric Keypad, Bluetooth"
FUR-BO-10003546,Furniture,Bookcases,Hon 4-Shelf Metal Bookcases
OFF-ELI-10001351,Office Supplies,Supplies,"Elite Trimmer, Easy Grip"
FUR-CH-10002589,Furniture,Chairs,"SAFCO Steel Folding Chair, Red"
OFF-AP-10002425,Office Supplies,Appliances,"Hamilton Beach Refrigerator, Black"
TEC-CO-10000011,Technology,Copiers,"HP Personal Copier, High-Speed"
TEC-PH-10001937,Technology,Phones,"Nokia Audio Dock, Full Size"
TEC-MA-10002340,Technology,Machines,"Konica Receipt Printer, White"
TEC-MA-10000555,Technology,Machines,"Panasonic Card Printer, Red"
TEC-CO-10004981,Technology,Copiers,"Canon Copy Machine, High-Speed"
TEC-AC-10002153,Technology,Accessories,"Logitech Memory Card, Bluetooth"
TEC-PH-10001051,Technology,Phones,HTC One
TEC-AC-10002017,Technology,Accessories,"Belkin Memory Card, Erganomic"
OFF-AP-10002134,Office Supplies,Appliances,"KitchenAid Coffee Grinder, White"
TEC-CAN-10004556,Technology,Copiers,"Canon Fax and Copier, Laser"
OFF-SU-10003556,Office Supplies,Supplies,"Fiskars Trimmer, Easy Grip"
FUR-FU-10000277,Furniture,Furnishings,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting
FUR-ELD-10003131,Furniture,Furnishings,"Eldon Frame, Durable"
FUR-BO-10003793,Furniture,Bookcases,"Bush 3-Shelf Cabinet, Metal"
FUR-BO-10001874,Furniture,Bookcases,"Sauder Corner Shelving, Pine"
OFF-HOO-10004243,Office Supplies,Appliances,"Hoover Microwave, Black"
TEC-PH-10001360,Technology,Phones,"Apple Smart Phone, Full Size"
OFF-AR-10001192,Office Supplies,Art,"Binney & Smith Canvas, Fluorescent"
OFF-BI-10003616,Office Supplies,Binders,"Avery Binding Machine, Clear"
TEC-AC-10000883,Technology,Accessories,"Belkin Mouse, Bluetooth"
OFF-EN-10003939,Office Supplies,Envelopes,"Kraft Interoffice Envelope, Set of 50"
TEC-AC-10003080,Technology,Accessories,"Logitech Memory Card, USB"
TEC-AC-10000957,Technology,Accessories,"Logitech Memory Card, Bluetooth"
TEC-PH-10002103,Technology,Phones,Jabra SPEAK 410
TEC-PH-10003361,Technology,Phones,"Samsung Signal Booster, with Caller ID"
FUR-CH-10002749,Furniture,Chairs,"SAFCO Chairmat, Black"
OFF-AP-10001815,Office Supplies,Appliances,"Hoover Refrigerator, Black"
FUR-CH-10003760,Furniture,Chairs,"Office Star Bag Chairs, Set of Two"
FUR-CH-10004606,Furniture,Chairs,"Hon Rocking Chair, Red"
FUR-BO-10002285,Furniture,Bookcases,"Safco Corner Shelving, Pine"
TEC-PH-10001732,Technology,Phones,"Samsung Audio Dock, Cordless"
OFF-ST-10000710,Office Supplies,Storage,"Smead Shelving, Blue"
FUR-CH-10001313,Furniture,Chairs,"SAFCO Steel Folding Chair, Black"
TEC-KON-10000562,Technology,Machines,"Konica Phone, Wireless"
FUR-FU-10004516,Furniture,Furnishings,"Deflect-O Frame, Black"
TEC-PH-10004404,Technology,Phones,"Samsung Headset, VoIP"
TEC-AC-10004144,Technology,Accessories,"SanDisk Numeric Keypad, Bluetooth"
FUR-CH-10003107,Furniture,Chairs,"Office Star Swivel Stool, Red"
TEC-MA-10003084,Technology,Machines,"Okidata Receipt Printer, Red"
OFF-ST-10003459,Office Supplies,Storage,"Eldon File Cart, Single Width"
TEC-CO-10004570,Technology,Copiers,"Sharp Personal Copier, Digital"
FUR-TA-10004152,Furniture,Tables,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf"
TEC-PH-10004235,Technology,Phones,"Nokia Signal Booster, VoIP"
TEC-CO-10003574,Technology,Copiers,"Brother Personal Copier, High-Speed"
TEC-AC-10004848,Technology,Accessories,"SanDisk Memory Card, Erganomic"
TEC-PH-10000347,Technology,Phones,"Cisco Speaker Phone, VoIP"
TEC-CO-10001795,Technology,Copiers,"Sharp Personal Copier, High-Speed"
OFF-PA-10004641,Office Supplies,Paper,"SanDisk Cards & Envelopes, Multicolor"
OFF-ST-10002642,Office Supplies,Storage,"Eldon Lockers, Single Width"
FUR-BO-10003968,Furniture,Bookcases,"Sauder Library with Doors, Mobile"
TEC-PH-10004271,Technology,Phones,"Cisco Speaker Phone, VoIP"
FUR-CH-10001397,Furniture,Chairs,"SAFCO Chairmat, Set of Two"
TEC-PH-10001944,Technology,Phones,Wi-Ex zBoost YX540 Cellular Phone Signal Booster
TEC-CO-10000082,Technology,Copiers,"Canon Fax and Copier, Digital"
FUR-BO-10003333,Furniture,Bookcases,"Sauder Stackable Bookrack, Traditional"
OFF-LA-10003930,Office Supplies,Labels,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box"
FUR-BO-10001668,Furniture,Bookcases,"Ikea Floating Shelf Set, Pine"
FUR-TA-10004832,Furniture,Tables,"Hon Conference Table, with Bottom Storage"
FUR-BO-10002324,Furniture,Bookcases,"Sauder Stackable Bookrack, Pine"
TEC-SHA-10002696,Technology,Copiers,"Sharp Ink, Color"
TEC-PH-10000258,Technology,Phones,"Motorola Audio Dock, Cordless"
FUR-FU-10002837,Furniture,Furnishings,"Advantus Frame, Duo Pack"
OFF-AR-10000475,Office Supplies,Art,"Sanford Canvas, Blue"
OFF-BI-10000341,Office Supplies,Binders,"Ibico Binding Machine, Recycled"
TEC-MA-10003631,Technology,Machines,"Okidata Card Printer, Wireless"
FUR-BO-10004914,Furniture,Bookcases,"Bush 3-Shelf Cabinet, Traditional"
OFF-AP-10001233,Office Supplies,Appliances,"Hamilton Beach Toaster, Red"
FUR-BO-10001831,Furniture,Bookcases,"Sauder Floating Shelf Set, Metal"
TEC-PH-10001730,Technology,Phones,"Motorola Signal Booster, Full Size"
FUR-CH-10003706,Furniture,Chairs,"Harbour Creations Chairmat, Black"
TEC-MA-10003366,Technology,Machines,"Epson Card Printer, White"
TEC-AC-10001564,Technology,Accessories,"Logitech Numeric Keypad, Erganomic"
FUR-TA-10001602,Furniture,Tables,"Barricks Round Table, Adjustable Height"
OFF-AP-10004869,Office Supplies,Appliances,"KitchenAid Toaster, White"
FUR-BO-10004407,Furniture,Bookcases,"Ikea Floating Shelf Set, Metal"
OFF-ST-10004532,Office Supplies,Storage,"Tenex File Cart, Single Width"
TEC-MA-10002874,Technology,Machines,"Epson Receipt Printer, Wireless"
TEC-CO-10000786,Technology,Copiers,"Canon Fax Machine, Color"
TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling
FUR-CH-10004792,Furniture,Chairs,"SAFCO Swivel Stool, Set of Two"
FUR-BO-10004699,Furniture,Bookcases,"Dania 3-Shelf Cabinet, Mobile"
TEC-SHA-10000244,Technology,Copiers,"Sharp Fax Machine, Laser"
FUR-BO-10002926,Furniture,Bookcases,"Bush Stackable Bookrack, Mobile"
FUR-CH-10000422,Furniture,Chairs,Global Highback Leather Tilter in Burgundy
OFF-PA-10001735,Office Supplies,Paper,"Xerox Cards & Envelopes, 8.5 x 11"
TEC-MA-10002712,Technology,Machines,"Okidata Printer, Wireless"
FUR-BO-10000670,Furniture,Bookcases,"Dania Corner Shelving, Metal"
FUR-BO-10001798,Furniture,Bookcases,Bush Somerset Collection Bookcase
TEC-PH-10002468,Technology,Phones,"Plantronics CS 50-USB - headset - Convertible, Monaural"
FUR-CH-10003499,Furniture,Chairs,"SAFCO Swivel Stool, Red"
TEC-PH-10003348,Technology,Phones,"Cisco Speaker Phone, with Caller ID"
FUR-BO-10004230,Furniture,Bookcases,"Bush Corner Shelving, Metal"
OFF-AR-10003629,Office Supplies,Art,"Boston Canvas, Water Color"
FUR-CH-10001455,Furniture,Chairs,"Office Star Swivel Stool, Adjustable"
FUR-TA-10004086,Furniture,Tables,KI Adjustable-Height Table
TEC-EPS-10001644,Technology,Machines,"Epson Phone, Durable"
TEC-ENE-10003801,Technology,Accessories,"Enermax Flash Drive, USB"
OFF-AP-10003758,Office Supplies,Appliances,"KitchenAid Blender, Silver"
OFF-AP-10003221,Office Supplies,Appliances,"Cuisinart Refrigerator, Red"
OFF-HAM-10003663,Office Supplies,Appliances,"Hamilton Beach Stove, Black"
OFF-ST-10001128,Office Supplies,Storage,"Carina Mini System Audio Rack, Model AR050B"
FUR-BUS-10002639,Furniture,Bookcases,"Bush Corner Shelving, Mobile"
OFF-BI-10000328,Office Supplies,Binders,"Acco Binding Machine, Clear"
TEC-CIS-10003676,Technology,Phones,"Cisco Headset, with Caller ID"
OFF-AP-10000751,Office Supplies,Appliances,"Breville Refrigerator, Black"
OFF-AR-10000804,Office Supplies,Art,"Binney & Smith Markers, Water Color"
TEC-MA-10002998,Technology,Machines,"Okidata Receipt Printer, Durable"
TEC-AC-10002340,Technology,Accessories,"Logitech Router, Bluetooth"
TEC-CO-10002434,Technology,Copiers,"Canon Fax and Copier, Laser"
FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock"
OFF-ST-10002902,Office Supplies,Storage,"Fellowes Shelving, Blue"
TEC-MA-10004212,Technology,Machines,Cisco SPA525G2 5-Line IP Phone
TEC-PH-10004732,Technology,Phones,"Cisco Office Telephone, Cordless"
FUR-FU-10002525,Furniture,Furnishings,"Deflect-O Door Stop, Erganomic"
TEC-CIS-10000351,Technology,Phones,"Cisco Signal Booster, Cordless"
FUR-CH-10002647,Furniture,Chairs,"Novimex Rocking Chair, Red"
TEC-CO-10003541,Technology,Copiers,"HP Copy Machine, Color"
TEC-AC-10000892,Technology,Accessories,NETGEAR N750 Dual Band Wi-Fi Gigabit Router
FUR-BEV-10000326,Furniture,Tables,"Bevis Wood Table, Rectangular"
TEC-AC-10003334,Technology,Accessories,"SanDisk Keyboard, Bluetooth"
FUR-TA-10004722,Furniture,Tables,"Barricks Computer Table, Adjustable Height"
OFF-EN-10003737,Office Supplies,Envelopes,"Cameo Interoffice Envelope, Set of 50"
TEC-CO-10003410,Technology,Copiers,"Brother Ink, High-Speed"
OFF-AP-10002794,Office Supplies,Appliances,"KitchenAid Microwave, Black"
FUR-CH-10003423,Furniture,Chairs,"Novimex Rocking Chair, Set of Two"
OFF-ST-10000752,Office Supplies,Storage,"Fellowes File Cart, Wire Frame"
TEC-PH-10001014,Technology,Phones,"Cisco Speaker Phone, with Caller ID"
TEC-CO-10003608,Technology,Copiers,"Canon Fax Machine, Color"
TEC-OKI-10004735,Technology,Machines,"Okidata Receipt Printer, Wireless"
TEC-MA-10000345,Technology,Machines,"Konica Phone, Red"
OFF-ST-10004368,Office Supplies,Storage,"Tenex Trays, Industrial"
TEC-MA-10000124,Technology,Machines,"Konica Card Printer, White"
TEC-PH-10004328,Technology,Phones,"Motorola Audio Dock, Cordless"
OFF-AP-10003354,Office Supplies,Appliances,"KitchenAid Microwave, White"
TEC-PH-10004223,Technology,Phones,"Cisco Speaker Phone, Full Size"
OFF-AR-10000785,Office Supplies,Art,"BIC Sketch Pad, Water Color"
TEC-PH-10004667,Technology,Phones,Cisco 8x8 Inc. 6753i IP Business Phone System
FUR-TA-10003597,Furniture,Tables,"Bevis Wood Table, with Bottom Storage"
OFF-AP-10002457,Office Supplies,Appliances,"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red"
OFF-PA-10001497,Office Supplies,Paper,Xerox 1914
TEC-BEL-10002476,Technology,Accessories,"Belkin Router, Bluetooth"
FUR-FU-10001351,Furniture,Furnishings,"Rubbermaid Photo Frame, Black"
FUR-BAR-10000560,Furniture,Tables,"Barricks Round Table, with Bottom Storage"
TEC-AC-10002322,Technology,Accessories,"Memorex Memory Card, Bluetooth"
OFF-ST-10001370,Office Supplies,Storage,Sensible Storage WireTech Storage Systems
OFF-SU-10004497,Office Supplies,Supplies,"Elite Scissors, Serrated"
TEC-CO-10001275,Technology,Copiers,"Brother Fax and Copier, Digital"
FUR-BO-10003185,Furniture,Bookcases,"Ikea Floating Shelf Set, Metal"
